brand,screenSize,energyConsumption,star,screenTech
lg,42.0,232.0,4.5,OLED
lg,42.0,232.0,4.5,OLED
lg,42.0,232.0,4.5,OLED
lg,42.0,258.0,4.0,OLED
lg,42.0,258.0,4.0,OLED
lg,42.0,240.0,4.0,OLED
lg,42.0,240.0,4.0,OLED
lg,43.0,257.0,4.0,LED
lg,43.0,180.0,5.5,LED
lg,43.0,280.0,3.5,LED
lg,43.0,280.0,3.5,LED
lg,43.0,287.0,3.5,LED
lg,43.0,287.0,3.5,LED
lg,43.0,291.0,3.5,LED
lg,43.0,291.0,3.5,LED
lg,43.0,291.0,3.5,LED
lg,43.0,287.0,3.5,LED
lg,43.0,287.0,3.5,LED
lg,43.0,287.0,3.5,LED
lg,43.0,291.0,3.5,LED
lg,43.0,276.0,3.5,LED
lg,43.0,276.0,3.5,LED
lg,43.0,284.0,3.5,LED
lg,43.0,276.0,3.5,LED
lg,43.0,276.0,3.5,LED
lg,43.0,287.0,3.5,LED
lg,43.0,269.0,4.0,LED
lg,43.0,284.0,3.5,LED
lg,43.0,276.0,3.5,LED
lg,43.0,269.0,4.0,LED
lg,43.0,269.0,4.0,LED
lg,43.0,269.0,4.0,LED
lg,43.0,269.0,4.0,LED
lg,43.0,269.0,4.0,LED
lg,43.0,269.0,4.0,LED
lg,43.0,258.0,4.0,LED
lg,43.0,302.0,3.5,LED
lg,43.0,159.0,6.0,LED
lg,43.0,273.0,3.5,LED
lg,43.0,134.0,7.0,LED
lg,43.0,247.0,4.0,LED
lg,43.0,247.0,4.0,LED
lg,43.0,258.0,4.0,LED
lg,43.0,269.0,4.0,LED
lg,43.0,269.0,4.0,LED
lg,43.0,258.0,4.0,LED
lg,43.0,247.0,4.0,LED
lg,43.0,247.0,4.0,LED
lg,43.0,269.0,4.0,LED
lg,43.0,258.0,4.0,LED
lg,43.0,134.0,7.0,LED
lg,43.0,258.0,4.0,LED
lg,43.0,258.0,4.0,LED
lg,43.0,236.0,4.5,LED
lg,43.0,236.0,4.5,LED
lg,48.0,326.0,4.0,OLED
lg,48.0,327.0,4.0,OLED
lg,48.0,327.0,4.0,OLED
lg,48.0,280.0,4.5,OLED
lg,48.0,280.0,4.5,OLED
lg,48.0,280.0,4.5,OLED
lg,48.0,284.0,4.5,OLED
lg,48.0,284.0,4.5,OLED
lg,48.0,284.0,4.5,OLED
lg,48.0,284.0,4.5,OLED
lg,48.0,276.0,4.5,OLED
lg,48.0,276.0,4.5,OLED
lg,48.0,284.0,4.5,OLED
lg,48.0,284.0,4.5,OLED
lg,48.0,291.0,4.5,OLED
lg,48.0,291.0,4.5,OLED
lg,48.0,287.0,4.5,OLED
lg,48.0,280.0,4.5,OLED
lg,48.0,280.0,4.5,OLED
lg,48.0,273.0,4.5,OLED
lg,49.0,330.0,4.0,LED
lg,49.0,315.0,4.5,LED
lg,49.0,331.0,4.0,LED
lg,49.0,331.0,4.0,LED
lg,49.0,295.0,4.5,LED
lg,49.0,287.0,4.5,LED
lg,49.0,287.0,4.5,LED
lg,49.0,342.0,4.0,LED
lg,49.0,269.0,5.0,LED
lg,49.0,269.0,5.0,LED
lg,49.0,342.0,4.0,LED
lg,49.0,331.0,4.0,LED
lg,49.0,338.0,4.0,LED
lg,49.0,338.0,4.0,LED
lg,49.0,338.0,4.0,LED
lg,49.0,349.0,4.0,LED
lg,49.0,287.0,4.5,LED
lg,49.0,287.0,4.5,LED
lg,49.0,331.0,4.0,LED
lg,49.0,331.0,4.0,LED
lg,49.0,295.0,4.5,LED
lg,49.0,295.0,4.5,LED
lg,49.0,287.0,4.5,LED
lg,49.0,331.0,4.0,LED
lg,49.0,331.0,4.0,LED
lg,49.0,342.0,4.0,LED
lg,49.0,276.0,5.0,LED
lg,49.0,342.0,4.0,LED
lg,49.0,342.0,4.0,LED
lg,49.0,287.0,4.5,LED
lg,49.0,269.0,5.0,LED
lg,49.0,331.0,4.0,LED
lg,49.0,295.0,4.5,LED
lg,49.0,295.0,4.5,LED
lg,49.0,287.0,4.5,LED
lg,49.0,287.0,4.5,LED
lg,49.0,287.0,4.5,LED
lg,49.0,287.0,4.5,LED
lg,49.0,287.0,4.5,LED
lg,49.0,287.0,4.5,LED
lg,49.0,265.0,5.0,LED
lg,49.0,251.0,5.5,LED
lg,49.0,167.0,7.0,LED
lg,49.0,149.0,7.0,LED
lg,49.0,265.0,5.0,LED
lg,49.0,251.0,5.5,LED
lg,49.0,305.0,4.5,LED
lg,49.0,305.0,4.5,LED
lg,49.0,305.0,4.5,LED
lg,49.0,295.0,4.5,LED
lg,49.0,295.0,4.5,LED
lg,49.0,331.0,4.0,LED
lg,49.0,251.0,5.5,LED
lg,49.0,305.0,4.5,LED
lg,49.0,305.0,4.5,LED
lg,49.0,149.0,7.0,LED
lg,49.0,251.0,5.5,LED
lg,49.0,251.0,5.5,LED
lg,49.0,305.0,4.5,LED
lg,49.0,305.0,4.5,LED
lg,49.0,251.0,5.5,LED
lg,49.0,298.0,4.5,LED
lg,50.0,305.0,4.5,LED
lg,55.0,572.0,2.5,LED
lg,55.0,572.0,2.5,LED
lg,55.0,370.0,4.5,LED
lg,55.0,370.0,4.5,LED
lg,55.0,356.0,4.5,LED
lg,55.0,356.0,4.5,LED
lg,55.0,346.0,4.5,LED
lg,55.0,346.0,4.5,LED
lg,55.0,415.0,4.0,LED
lg,55.0,357.0,4.5,LED
lg,55.0,357.0,4.5,LED
lg,55.0,422.0,4.0,LED
lg,55.0,335.0,5.0,LED
lg,55.0,335.0,5.0,LED
lg,55.0,411.0,4.0,LED
lg,55.0,411.0,4.0,LED
lg,55.0,422.0,4.0,LED
lg,55.0,411.0,4.0,LED
lg,55.0,422.0,4.0,LED
lg,55.0,422.0,4.0,LED
lg,55.0,422.0,4.0,LED
lg,55.0,415.0,4.0,LED
lg,55.0,295.0,5.5,LED
lg,55.0,371.0,4.5,LED
lg,55.0,422.0,4.0,LED
lg,55.0,419.0,4.0,LED
lg,55.0,419.0,4.0,LED
lg,55.0,346.0,4.5,LED
lg,55.0,346.0,4.5,LED
lg,55.0,360.0,4.5,LED
lg,55.0,357.0,4.5,LED
lg,55.0,419.0,4.0,LED
lg,55.0,419.0,4.0,LED
lg,55.0,419.0,4.0,LED
lg,55.0,422.0,4.0,LED
lg,55.0,375.0,4.5,LED
lg,55.0,375.0,4.5,LED
lg,55.0,419.0,4.0,LED
lg,55.0,295.0,5.5,LED
lg,55.0,346.0,4.5,LED
lg,55.0,419.0,4.0,LED
lg,55.0,346.0,4.5,LED
lg,55.0,346.0,4.5,LED
lg,55.0,357.0,4.5,LED
lg,55.0,357.0,4.5,LED
lg,55.0,357.0,4.5,LED
lg,55.0,357.0,4.5,LED
lg,55.0,357.0,4.5,LED
lg,55.0,357.0,4.5,LED
lg,55.0,338.0,5.0,LED
lg,55.0,320.0,5.0,LED
lg,55.0,218.0,7.0,LED
lg,55.0,331.0,5.0,LED
lg,55.0,181.0,7.0,LED
lg,55.0,338.0,5.0,LED
lg,55.0,346.0,4.5,LED
lg,55.0,346.0,4.5,LED
lg,55.0,320.0,5.0,LED
lg,55.0,357.0,4.5,LED
lg,55.0,357.0,4.5,LED
lg,55.0,357.0,4.5,LED
lg,55.0,411.0,4.0,LED
lg,55.0,335.0,5.0,LED
lg,55.0,357.0,4.5,LED
lg,55.0,357.0,4.5,LED
lg,55.0,181.0,7.0,LED
lg,55.0,302.0,5.5,LED
lg,55.0,302.0,5.5,LED
lg,55.0,338.0,5.0,LED
lg,55.0,338.0,5.0,LED
lg,55.0,302.0,5.5,LED
lg,55.0,302.0,5.5,LED
lg,55.0,338.0,5.0,LED
lg,55.0,389.0,4.0,OLED
lg,55.0,400.0,4.0,OLED
lg,55.0,400.0,4.0,OLED
lg,55.0,408.0,4.0,OLED
lg,55.0,408.0,4.0,OLED
lg,55.0,342.0,4.5,OLED
lg,55.0,342.0,4.5,OLED
lg,55.0,389.0,4.0,OLED
lg,55.0,316.0,5.0,OLED
lg,55.0,316.0,5.0,OLED
lg,55.0,375.0,4.5,OLED
lg,55.0,349.0,4.5,OLED
lg,55.0,349.0,4.5,OLED
lg,55.0,349.0,4.5,OLED
lg,55.0,349.0,4.5,OLED
lg,55.0,349.0,4.5,OLED
lg,55.0,349.0,4.5,OLED
lg,55.0,375.0,4.5,OLED
lg,55.0,375.0,4.5,OLED
lg,55.0,258.0,6.0,OLED
lg,55.0,309.0,5.0,OLED
lg,55.0,309.0,5.0,OLED
lg,55.0,364.0,4.5,OLED
lg,55.0,364.0,4.5,OLED
lg,55.0,349.0,4.5,OLED
lg,55.0,349.0,4.5,OLED
lg,55.0,422.0,4.0,OLED
lg,55.0,422.0,4.0,OLED
lg,55.0,368.0,4.5,OLED
lg,55.0,368.0,4.5,OLED
lg,55.0,422.0,4.0,OLED
lg,55.0,422.0,4.0,OLED
lg,55.0,338.0,5.0,OLED
lg,55.0,338.0,5.0,OLED
lg,55.0,368.0,4.5,OLED
lg,55.0,368.0,4.5,OLED
lg,55.0,371.0,4.5,OLED
lg,55.0,371.0,4.5,OLED
lg,55.0,353.0,4.5,OLED
lg,55.0,353.0,4.5,OLED
lg,55.0,324.0,5.0,OLED
lg,55.0,324.0,5.0,OLED
lg,65.0,433.0,5.0,LED
lg,65.0,459.0,5.0,LED
lg,65.0,448.0,5.0,OLED
lg,65.0,630.0,3.5,OLED
lg,65.0,461.0,5.0,LED
lg,65.0,461.0,5.0,LED
lg,65.0,443.0,5.0,LED
lg,65.0,454.0,5.0,LED
lg,65.0,433.0,5.0,LED
lg,65.0,433.0,5.0,LED
lg,65.0,572.0,4.0,LED
lg,65.0,572.0,4.0,LED
lg,65.0,448.0,5.0,LED
lg,65.0,448.0,5.0,LED
lg,65.0,1054.0,1.0,LED
lg,65.0,528.0,4.0,LED
lg,65.0,404.0,5.5,LED
lg,65.0,404.0,5.5,LED
lg,65.0,707.0,3.0,LED
lg,65.0,707.0,3.0,LED
lg,65.0,528.0,4.0,LED
lg,65.0,528.0,4.0,LED
lg,65.0,528.0,4.0,LED
lg,65.0,528.0,4.0,LED
lg,65.0,532.0,4.0,LED
lg,65.0,572.0,4.0,LED
lg,65.0,440.0,5.0,LED
lg,65.0,601.0,3.5,LED
lg,65.0,805.0,2.5,LED
lg,65.0,422.0,5.0,LED
lg,65.0,440.0,5.0,LED
lg,65.0,433.0,5.0,LED
lg,65.0,528.0,4.0,LED
lg,65.0,440.0,5.0,LED
lg,65.0,528.0,4.0,LED
lg,65.0,528.0,4.0,LED
lg,65.0,433.0,5.0,LED
lg,65.0,433.0,5.0,LED
lg,65.0,543.0,4.0,LED
lg,65.0,543.0,4.0,LED
lg,65.0,532.0,4.0,LED
lg,65.0,419.0,5.0,LED
lg,65.0,557.0,4.0,LED
lg,65.0,776.0,2.5,LED
lg,65.0,776.0,2.5,LED
lg,65.0,466.0,4.5,LED
lg,65.0,557.0,4.0,LED
lg,65.0,532.0,4.0,LED
lg,65.0,484.0,4.5,LED
lg,65.0,484.0,4.5,LED
lg,65.0,532.0,4.0,LED
lg,65.0,422.0,5.0,LED
lg,65.0,419.0,5.0,LED
lg,65.0,543.0,4.0,LED
lg,65.0,433.0,5.0,LED
lg,65.0,433.0,5.0,LED
lg,65.0,466.0,4.5,LED
lg,65.0,466.0,4.5,LED
lg,65.0,466.0,4.5,LED
lg,65.0,459.0,5.0,LED
lg,65.0,459.0,5.0,LED
lg,65.0,466.0,4.5,LED
lg,65.0,466.0,4.5,LED
lg,65.0,466.0,4.5,LED
lg,65.0,459.0,5.0,LED
lg,65.0,419.0,5.0,LED
lg,65.0,400.0,5.5,LED
lg,65.0,240.0,7.0,LED
lg,65.0,207.0,8.0,LED
lg,65.0,400.0,5.5,LED
lg,65.0,400.0,5.5,LED
lg,65.0,441.0,5.0,LED
lg,65.0,441.0,5.0,LED
lg,65.0,441.0,5.0,LED
lg,65.0,433.0,5.0,LED
lg,65.0,459.0,5.0,LED
lg,65.0,528.0,4.0,LED
lg,65.0,419.0,5.0,LED
lg,65.0,441.0,5.0,LED
lg,65.0,441.0,5.0,LED
lg,65.0,207.0,8.0,LED
lg,65.0,386.0,5.5,LED
lg,65.0,386.0,5.5,LED
lg,65.0,433.0,5.0,LED
lg,65.0,433.0,5.0,LED
lg,65.0,360.0,6.0,LED
lg,65.0,360.0,6.0,LED
lg,65.0,360.0,6.0,LED
lg,65.0,459.0,5.0,OLED
lg,65.0,477.0,4.5,OLED
lg,65.0,477.0,4.5,OLED
lg,65.0,481.0,4.5,OLED
lg,65.0,481.0,4.5,OLED
lg,65.0,433.0,5.0,OLED
lg,65.0,433.0,5.0,OLED
lg,65.0,565.0,4.0,OLED
lg,65.0,459.0,5.0,OLED
lg,65.0,393.0,5.5,OLED
lg,65.0,393.0,5.5,OLED
lg,65.0,462.0,5.0,OLED
lg,65.0,411.0,5.5,OLED
lg,65.0,411.0,5.5,OLED
lg,65.0,400.0,5.5,OLED
lg,65.0,400.0,5.5,OLED
lg,65.0,462.0,5.0,OLED
lg,65.0,462.0,5.0,OLED
lg,65.0,462.0,5.0,OLED
lg,65.0,462.0,5.0,OLED
lg,65.0,462.0,5.0,OLED
lg,65.0,462.0,5.0,OLED
lg,65.0,462.0,5.0,OLED
lg,65.0,462.0,5.0,OLED
lg,65.0,462.0,5.0,OLED
lg,65.0,320.0,6.0,OLED
lg,65.0,378.0,5.5,OLED
lg,65.0,378.0,5.5,OLED
lg,65.0,444.0,5.0,OLED
lg,65.0,444.0,5.0,OLED
lg,65.0,411.0,5.5,OLED
lg,65.0,411.0,5.5,OLED
lg,65.0,532.0,4.0,OLED
lg,65.0,532.0,4.0,OLED
lg,65.0,400.0,5.5,OLED
lg,65.0,400.0,5.5,OLED
lg,65.0,539.0,4.0,OLED
lg,65.0,539.0,4.0,OLED
lg,65.0,448.0,5.0,OLED
lg,65.0,455.0,5.0,OLED
lg,65.0,455.0,5.0,OLED
lg,65.0,389.0,5.5,OLED
lg,65.0,389.0,5.5,OLED
lg,65.0,422.0,5.0,OLED
lg,65.0,422.0,5.0,OLED
lg,70.0,527.0,5.0,LED
lg,70.0,565.0,4.5,LED
lg,70.0,590.0,4.5,LED
lg,70.0,561.0,4.5,LED
lg,75.0,590.0,5.0,LED
lg,75.0,590.0,5.0,LED
lg,75.0,571.0,5.0,LED
lg,75.0,571.0,5.0,LED
lg,75.0,503.0,5.5,LED
lg,75.0,503.0,5.5,LED
lg,75.0,616.0,4.5,LED
lg,75.0,616.0,4.5,LED
lg,75.0,539.0,5.5,LED
lg,75.0,539.0,5.5,LED
lg,75.0,605.0,5.0,LED
lg,75.0,732.0,4.0,LED
lg,75.0,732.0,4.0,LED
lg,75.0,619.0,4.5,LED
lg,75.0,619.0,4.5,LED
lg,75.0,1174.0,2.0,LED
lg,75.0,667.0,4.5,LED
lg,75.0,667.0,4.5,LED
lg,75.0,627.0,4.5,LED
lg,75.0,904.0,3.0,LED
lg,75.0,594.0,5.0,LED
lg,75.0,703.0,4.0,LED
lg,75.0,659.0,4.5,LED
lg,75.0,514.0,5.5,LED
lg,75.0,579.0,5.0,LED
lg,75.0,579.0,5.0,LED
lg,75.0,663.0,4.5,LED
lg,75.0,663.0,4.5,LED
lg,75.0,492.0,5.5,LED
lg,75.0,492.0,5.5,LED
lg,75.0,630.0,4.5,LED
lg,75.0,605.0,5.0,LED
lg,75.0,605.0,5.0,LED
lg,75.0,619.0,4.5,LED
lg,75.0,462.0,6.0,LED
lg,75.0,849.0,3.5,LED
lg,75.0,849.0,3.5,LED
lg,75.0,605.0,5.0,LED
lg,75.0,630.0,4.5,LED
lg,75.0,627.0,4.5,LED
lg,75.0,587.0,5.0,LED
lg,75.0,587.0,5.0,LED
lg,75.0,605.0,5.0,LED
lg,75.0,514.0,5.5,LED
lg,75.0,477.0,6.0,LED
lg,75.0,605.0,5.0,LED
lg,75.0,492.0,5.5,LED
lg,75.0,492.0,5.5,LED
lg,75.0,605.0,5.0,LED
lg,75.0,550.0,5.0,LED
lg,75.0,550.0,5.0,LED
lg,75.0,605.0,5.0,LED
lg,75.0,605.0,5.0,LED
lg,75.0,605.0,5.0,LED
lg,75.0,605.0,5.0,LED
lg,75.0,550.0,5.0,LED
lg,75.0,462.0,6.0,LED
lg,75.0,477.0,6.0,LED
lg,75.0,258.0,8.0,LED
lg,75.0,462.0,6.0,LED
lg,75.0,462.0,6.0,LED
lg,75.0,605.0,5.0,LED
lg,75.0,605.0,5.0,LED
lg,75.0,492.0,5.5,LED
lg,75.0,550.0,5.0,LED
lg,75.0,492.0,5.5,LED
lg,75.0,550.0,5.0,LED
lg,75.0,663.0,4.5,LED
lg,75.0,462.0,6.0,LED
lg,75.0,605.0,5.0,LED
lg,75.0,605.0,5.0,LED
lg,75.0,605.0,5.0,LED
lg,75.0,605.0,5.0,LED
lg,75.0,605.0,5.0,LED
lg,75.0,389.0,7.0,LED
lg,75.0,389.0,7.0,LED
lg,75.0,389.0,7.0,LED
lg,75.0,389.0,7.0,LED
lg,77.0,524.0,5.5,OLED
lg,77.0,565.0,5.5,OLED
lg,77.0,987.0,3.0,OLED
lg,77.0,638.0,5.0,OLED
lg,77.0,638.0,5.0,OLED
lg,77.0,619.0,5.0,OLED
lg,77.0,619.0,5.0,OLED
lg,77.0,995.0,3.0,OLED
lg,77.0,513.0,6.0,OLED
lg,77.0,513.0,6.0,OLED
lg,77.0,557.0,5.5,OLED
lg,77.0,557.0,5.5,OLED
lg,77.0,462.0,6.0,OLED
lg,77.0,959.0,3.0,OLED
lg,77.0,572.0,5.5,OLED
lg,77.0,572.0,5.5,OLED
lg,77.0,579.0,5.0,OLED
lg,77.0,579.0,5.0,OLED
lg,77.0,561.0,5.5,OLED
lg,77.0,561.0,5.5,OLED
lg,77.0,718.0,4.5,OLED
lg,77.0,718.0,4.5,OLED
lg,77.0,871.0,3.5,OLED
lg,77.0,791.0,4.0,OLED
lg,77.0,714.0,4.5,OLED
lg,77.0,714.0,4.5,OLED
lg,77.0,524.0,5.5,OLED
lg,77.0,565.0,5.5,OLED
lg,77.0,806.0,4.0,OLED
lg,77.0,597.0,5.0,OLED
lg,77.0,597.0,5.0,OLED
lg,77.0,561.0,5.5,OLED
lg,77.0,561.0,5.5,OLED
lg,77.0,495.0,6.0,OLED
lg,77.0,495.0,6.0,OLED
lg,82.0,773.0,4.5,LED
lg,83.0,795.0,4.5,OLED
lg,83.0,732.0,5.0,OLED
lg,83.0,732.0,5.0,OLED
lg,83.0,656.0,5.5,OLED
lg,83.0,656.0,5.5,OLED
lg,83.0,663.0,5.5,OLED
lg,83.0,663.0,5.5,OLED
lg,83.0,656.0,5.5,OLED
lg,83.0,656.0,5.5,OLED
lg,83.0,663.0,5.5,OLED
lg,83.0,663.0,5.5,OLED
lg,83.0,776.0,4.5,OLED
lg,83.0,795.0,4.5,OLED
lg,83.0,707.0,5.0,OLED
lg,83.0,707.0,5.0,OLED
lg,83.0,886.0,4.0,OLED
lg,83.0,692.0,5.0,OLED
lg,83.0,692.0,5.0,OLED
lg,83.0,692.0,5.0,OLED
lg,83.0,692.0,5.0,OLED
lg,86.0,937.0,4.0,LED
lg,86.0,937.0,4.0,LED
lg,86.0,937.0,4.0,LED
lg,86.0,937.0,4.0,LED
lg,86.0,915.0,4.0,LED
lg,86.0,915.0,4.0,LED
lg,86.0,915.0,4.0,LED
lg,86.0,915.0,4.0,LED
lg,86.0,1660.0,1.5,LED
lg,86.0,1280.0,2.5,LED
lg,86.0,776.0,5.0,LED
lg,86.0,882.0,4.5,LED
lg,86.0,674.0,5.5,LED
lg,86.0,674.0,5.5,LED
lg,86.0,915.0,4.0,LED
lg,86.0,915.0,4.0,LED
lg,86.0,915.0,4.0,LED
lg,86.0,725.0,5.0,LED
lg,86.0,725.0,5.0,LED
lg,86.0,915.0,4.0,LED
lg,86.0,1200.0,3.0,LED
lg,86.0,1200.0,3.0,LED
lg,86.0,915.0,4.0,LED
lg,86.0,754.0,5.0,LED
lg,86.0,754.0,5.0,LED
lg,86.0,915.0,4.0,LED
lg,86.0,725.0,5.0,LED
lg,86.0,725.0,5.0,LED
lg,86.0,915.0,4.0,LED
lg,86.0,754.0,5.0,LED
lg,86.0,754.0,5.0,LED
lg,86.0,915.0,4.0,LED
lg,86.0,915.0,4.0,LED
lg,86.0,915.0,4.0,LED
lg,86.0,915.0,4.0,LED
lg,86.0,754.0,5.0,LED
lg,86.0,776.0,5.0,LED
lg,86.0,776.0,5.0,LED
lg,86.0,776.0,5.0,LED
lg,86.0,754.0,5.0,LED
lg,86.0,776.0,5.0,LED
lg,86.0,776.0,5.0,LED
lg,86.0,776.0,5.0,LED
lg,86.0,776.0,5.0,LED
lg,86.0,484.0,7.0,LED
lg,86.0,484.0,7.0,LED
lg,86.0,484.0,7.0,LED
lg,86.0,506.0,7.0,LED
lg,86.0,506.0,7.0,LED
lg,86.0,572.0,6.0,LED
lg,86.0,572.0,6.0,LED
lg,86.0,754.0,5.0,LED
lg,86.0,915.0,4.0,LED
lg,86.0,565.0,6.0,LED
lg,86.0,565.0,6.0,LED
lg,88.0,1276.0,3.0,OLED
lg,88.0,1276.0,3.0,OLED
lg,88.0,1170.0,3.0,OLED
lg,88.0,1171.0,3.0,OLED
lg,88.0,1171.0,3.0,OLED
lg,97.0,802.0,6.0,OLED
lg,97.0,802.0,6.0,OLED
lg,97.0,944.0,5.0,OLED
lg,97.0,802.0,6.0,OLED
lg,97.0,802.0,6.0,OLED
lg,97.0,893.0,5.5,OLED
lg,97.0,893.0,5.5,OLED
lg,98.0,999.0,5.0,LED
lg,98.0,999.0,5.0,LED
lg,98.0,999.0,5.0,LED
lg,98.0,999.0,5.0,LED
lg,98.0,1434.0,3.5,LED
lg,98.0,1434.0,3.5,LED
lg,98.0,1434.0,3.5,LED
lg,98.0,1434.0,3.5,LED
lg,98.0,1434.0,3.5,LED
lg,98.0,1434.0,3.5,LED
linsar,24.0,68.0,6.0,LCD
linsar,24.0,67.0,6.0,LCD
linsar,32.0,105.0,6.0,LCD
linsar,32.0,102.0,6.0,LED
linsar,32.0,89.0,6.0,LCD
linsar,32.0,101.0,6.0,LCD
linsar,32.0,99.0,6.0,LCD
linsar,40.0,144.0,6.0,LED
linsar,40.0,151.0,6.0,LCD
linsar,40.0,151.0,6.0,LCD
linsar,43.0,172.0,6.0,LCD
linsar,49.0,220.0,6.0,LCD
linsar,49.0,225.0,6.0,LCD
linsar,49.0,225.0,6.0,LED
linsar,50.0,210.0,6.0,LED
linsar,55.0,272.0,6.0,LCD
linsar,55.0,272.0,6.0,LCD
linsar,55.0,256.0,6.0,LED
linsar,58.0,298.0,6.0,LCD
linsar,60.0,299.0,6.0,LCD
linsar,60.0,320.0,6.0,LCD
linsar,65.0,370.0,6.0,LCD
linsar,65.0,367.0,6.0,LED
linsar,65.0,360.0,6.0,LCD
linsar,65.0,352.0,6.0,LED
linsar,70.0,364.0,6.0,LED
linsar,70.0,395.0,6.0,LED
linsar,74.0,480.0,6.0,LCD
linsar,75.0,469.0,6.0,LED
linsar,75.0,480.0,6.0,LED
linsar,82.0,651.0,5.5,LED
linsar,82.0,626.0,5.5,LCD
linsar,82.0,630.0,5.5,LCD
linsar,85.0,600.0,6.0,LCD
linsar,85.0,610.0,6.0,LCD
linsar,86.0,630.0,6.0,LCD
linsar,98.0,823.0,6.0,LCD
loewe,32.0,127.0,5.0,LED
loewe,32.0,127.0,5.0,LED
loewe,32.0,127.0,5.0,LED
loewe,42.0,243.0,4.0,LED
loewe,42.0,243.0,4.0,LED
loewe,42.0,243.0,4.0,LED
loewe,48.0,274.0,4.5,OLED
loewe,49.0,251.0,5.5,LED
loewe,55.0,309.0,5.0,LED
loewe,55.0,354.0,4.5,OLED
loewe,65.0,418.0,5.0,OLED
loewe,65.0,517.0,4.5,OLED
loewe,76.0,395.0,7.0,OLED
loewe,77.0,833.0,3.5,OLED
lsp tv,19.0,60.0,5.0,LED
metz,32.0,115.0,5.5,LED
metz,40.0,122.0,7.0,LED
metz,55.0,424.0,4.0,OLED
metz,65.0,586.0,4.0,OLED
metz,86.0,893.0,4.5,LED
mitsumaru,32.0,131.0,5.0,LED
monster,24.0,66.0,6.0,LED
monster,32.0,90.0,6.0,LCD
myvi,24.0,85.0,5.0,LED
myvi,24.0,95.0,4.5,LED
myvi,24.0,85.0,5.0,LCD
palsonic,39.0,175.0,5.0,LED
palsonic,55.0,300.0,5.5,LED
palsonic,65.0,439.0,5.0,LED
philips,19.0,61.0,5.0,LED
philips,19.0,61.0,5.0,LED
philips,19.0,62.0,5.0,LED
philips,23.0,65.0,6.0,LED
philips,24.0,69.0,5.5,LED
philips,32.0,145.0,4.5,LED
philips,32.0,141.0,4.5,LED
philips,32.0,141.0,4.5,LED
philips,32.0,141.0,4.5,LED
philips,32.0,141.0,4.5,LED
philips,32.0,141.0,4.5,LED
philips,32.0,141.0,4.5,LED
philips,32.0,146.0,4.5,LED
philips,32.0,105.0,6.0,LED
philips,32.0,106.0,5.5,LED
philips,32.0,114.0,5.5,LED
philips,40.0,167.0,5.5,LED
philips,42.0,244.0,4.0,LED
philips,42.0,244.0,4.0,LED
philips,42.0,244.0,4.0,LED
philips,42.0,270.0,4.0,LED
philips,42.0,270.0,4.0,LED
philips,42.0,270.0,4.0,LED
philips,42.0,206.0,5.0,LED
philips,42.0,170.0,6.0,LED
philips,42.0,334.0,3.0,LED
philips,42.0,327.0,3.0,LED
philips,42.0,155.0,6.0,LED
philips,43.0,208.0,5.0,LED
philips,43.0,208.0,5.0,LED
philips,43.0,234.0,4.5,LCD
philips,43.0,270.0,4.0,LED
philips,43.0,270.0,4.0,LED
philips,43.0,270.0,4.0,LED
philips,43.0,226.0,4.5,LED
philips,43.0,216.0,5.0,LED
philips,43.0,160.0,6.0,LED
philips,48.0,175.0,7.0,LED
philips,49.0,329.0,4.0,LED
philips,49.0,329.0,4.0,LED
philips,49.0,248.0,5.5,LED
philips,49.0,248.0,5.5,LED
philips,49.0,329.0,4.0,LED
philips,49.0,400.0,3.0,LED
philips,49.0,400.0,3.0,LED
philips,49.0,269.0,5.0,LED
philips,49.0,262.0,5.0,LED
philips,49.0,266.0,5.0,LED
philips,49.0,266.0,5.0,LED
philips,50.0,386.0,3.5,LED
philips,50.0,375.0,3.5,LED
philips,50.0,376.0,3.5,LED
philips,50.0,376.0,3.5,LED
philips,50.0,253.0,5.5,LED
philips,50.0,253.0,5.5,LED
philips,50.0,259.0,5.0,LED
philips,55.0,411.0,4.0,LED
philips,55.0,280.0,5.5,LCD
philips,55.0,327.0,5.0,LED
philips,55.0,327.0,5.0,LED
philips,55.0,327.0,5.0,LED
philips,55.0,370.0,4.5,LED
philips,55.0,319.0,5.0,LED
philips,55.0,238.0,6.0,LED
philips,55.0,426.0,4.0,LED
philips,55.0,426.0,4.0,LED
philips,55.0,286.0,5.5,LED
philips,55.0,286.0,5.5,LED
philips,55.0,596.0,2.5,LED
philips,55.0,596.0,2.5,LED
philips,55.0,470.0,3.5,LED
philips,55.0,404.0,4.0,LED
philips,55.0,514.0,3.0,LED
philips,55.0,381.0,4.5,LED
philips,55.0,381.0,4.5,LED
philips,55.0,293.0,5.5,LED
philips,55.0,293.0,5.5,LED
philips,55.0,365.0,4.5,LED
philips,55.0,413.0,4.0,LED
philips,55.0,413.0,4.0,LED
philips,55.0,551.0,2.5,LED
philips,55.0,551.0,2.5,LED
philips,55.0,321.0,5.0,LED
philips,55.0,654.0,2.0,OLED
philips,55.0,829.0,1.0,OLED
philips,55.0,400.0,4.0,OLED
philips,55.0,400.0,4.0,OLED
philips,55.0,202.0,7.0,LED
philips,58.0,376.0,5.0,LED
philips,58.0,322.0,5.5,LED
philips,58.0,294.0,6.0,LED
philips,64.0,483.0,4.5,LED
